Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1561939200000,10854.10000000,10883.19000000,10840.10000000,10876.07000000,137.85113700,1561939259999,1496491.94247266,1055,92.18134800,1000681.20136773,0
1561939260000,10877.24000000,10885.57000000,10853.20000000,10881.44000000,101.10425300,1561939319999,1099120.69030657,826,44.67547000,485690.72733696,0
1561939320000,10880.16000000,10880.17000000,10835.00000000,10835.00000000,145.11352400,1561939379999,1574823.85330977,787,34.74591300,377182.10687194,0
1561939380000,10835.02000000,10840.00000000,10811.99000000,10828.56000000,158.73509300,1561939439999,1719258.31426288,801,91.36317700,989621.36395768,0
1561939440000,10826.60000000,10827.97000000,10775.00000000,10812.51000000,129.07957200,1561939499999,1394439.29586878,1196,77.87033400,841342.02806870,0
1561939500000,10812.51000000,10826.74000000,10736.05000000,10736.05000000,244.52619800,1561939559999,2634270.02438011,1977,96.24570400,1038145.20258739,0
1561939560000,10735.78000000,10787.36000000,10719.00000000,10778.28000000,251.39465500,1561939619999,2702563.66228276,1826,126.98346000,1365422.82960345,0
1561939620000,10776.06000000,10840.00000000,10770.59000000,10830.20000000,148.57750700,1561939679999,1606806.76184043,1156,84.69316400,915949.71520061,0
1561939680000,10825.82000000,10850.01000000,10805.70000000,10831.59000000,125.76242000,1561939739999,1361709.78959656,959,60.79668200,658263.15433182,0
1561939740000,10829.84000000,10870.00000000,10829.73000000,10862.75000000,96.34781100,1561939799999,1045778.15478997,760,56.14809500,609451.86798265,0
1561939800000,10858.68000000,10863.00000000,10815.01000000,10834.93000000,128.61587600,1561939859999,1394855.92984700,677,74.36255900,806676.35998441,0
1561939860000,10834.73000000,10847.05000000,10812.17000000,10840.00000000,49.94493300,1561939919999,540829.95719690,533,28.01021900,303361.66413078,0
1561939920000,10841.06000000,10956.44000000,10840.00000000,10942.09000000,202.88881600,1561939979999,2212023.52797849,1449,100.48935700,1094978.05781361,0
1561939980000,10942.08000000,10984.32000000,10892.27000000,10970.89000000,282.58996700,1561940039999,3090580.96345001,1650,129.64263500,1418567.46651163,0
1561940040000,10971.78000000,11047.01000000,10960.12000000,11003.39000000,237.21229300,1561940099999,2609167.68303175,1848,125.77774000,1384227.92303496,0
1561940100000,11003.43000000,11035.36000000,10978.01000000,10992.50000000,175.81516900,1561940159999,1935912.64869837,956,79.77902300,878400.96779973,0
1561940160000,10993.95000000,11035.00000000,10978.80000000,10992.92000000,158.89486200,1561940219999,1749922.27027189,859,64.86846800,714288.28728723,0
1561940220000,10987.76000000,11019.65000000,10958.16000000,10976.35000000,84.47580100,1561940279999,927914.06765265,831,44.03914000,483869.31282790,0
1561940280000,10976.64000000,10995.00000000,10951.75000000,10992.50000000,87.79887900,1561940339999,963539.51841537,747,46.84291600,514112.98007748,0
1561940340000,10992.68000000,11010.00000000,10970.35000000,10998.14000000,73.78294100,1561940399999,810987.11246112,565,41.58675400,457229.90208405,0
1561940400000,10999.94000000,11040.00000000,10988.25000000,11026.17000000,78.66076400,1561940459999,866621.97638923,691,49.02330600,540199.75134954,0
1561940460000,11026.37000000,11032.00000000,10986.87000000,10999.92000000,75.59144900,1561940519999,831853.57669986,537,41.28406900,454237.53899428,0
1561940520000,10996.66000000,10999.98000000,10966.53000000,10975.20000000,59.84287900,1561940579999,657316.51588517,538,37.14251400,408059.04282876,0
1561940580000,10975.31000000,10989.40000000,10960.00000000,10961.13000000,35.26870100,1561940639999,386960.36129729,380,18.90512600,207456.82980432,0
